id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
177699,tt0469021,0.359611,0,0,Alan Partridge: Alpha Papa,Steve Coogan|Anna Maxwell Martin|Nigel Lindsay|Simon Greenall|Colm Meaney,http://alanpartridge-alphapapa.com,Declan Lowney,12 hostages. 24 hours. 1 Partridge.,disc jockey|radio station|hostage|hostage situation|radio broadcast,"Alan Partridge has had many ups and downs in life. National television broadcaster. Responsible for killing a guest on live TV. Local radio broadcaster. Nervous breakdown in Dundee. A self-published book, 'Bouncing Back', which was subsequently remaindered and pulped. Alan Partridge: Alpha Papa portrays the events of the greatest low-to-high ebb spectrum in his life to date, namely how he tries to salvage his public career while negotiating a potentially violent turn of events at North Norfolk Digital Radio.",90,Comedy,BBC Films|StudioCanal|Baby Cow Productions|British Film Institute (BFI)|Baby Cow Films,7/24/13,94,6.7,2013,0,0
229839,tt2805748,0.205676,0,0,Grave Halloween,Cassi Thomson|Dejan Loyola|Graham Wardle|Jesse Wheeler|Tom Stevens   ,,Steven R. Monroe,A deadly venture into the Suicide Forest.,suicide|college|evil spirit|forest|tokyo japan,"An American college student studying in Japan risks her own life to save the spirit of her dead mother, who killed herself in the notorious â€œSuicide Forest.â€",90,Horror,Syfy,10/12/13,13,3.8,2013,0,0
177566,tt2552498,0.19911,50000,0,Jack the Giant Killer,Ben Cross|Jane March|Jamie Atkins|Vicki Glover|Tanya Winsor,http://www.theasylum.cc/product.php?id=221,Mark Atkins,"Jack went up the beanstalk, and brought down Hell.",fairy tale|fantasy world|giant,"A giant beanstalk brings Jack to a land in the clouds filled with snarling, evil beasts. When the creatures make their way to the ground, Jack must figure out how to get back down before they destroy earth and everyone in it.",87,Action|Fantasy,The Asylum,3/12/13,15,4,2013,46801.6676370212,0
202141,tt1385956,0.198945,0,0,Particle Fever,Martin Aleksa|Nima Arkani-Hamed|Savas Dimopoulos|Monica Dunford|Fabiola Gianotti,http://particlefever.com/,Mark Levinson,"With one switch, everything changes.",,Physicists are on the cusp of the greatest scientific discovery of all time -- or perhaps their greatest failure.,99,Documentary,Anthos Media|Particle Fever,6/14/13,63,6.9,2013,0,0
214081,tt2191082,0.198091,0,0,A Promise,Rebecca Hall|Alan Rickman|Richard Madden|Toby Murray|Maggie Steed,,Patrice Leconte,,germany|wartime|married woman,"A romantic drama set in Germany just before WWI and centered on a married woman who falls in love with her husband's teacher. Separated by the war, the pledge their devotion to one another.",94,Drama|Romance,Wild Bunch|FidÃ©litÃ© Films|Scope Pictures|Orange CinÃ©ma SÃ©ries|Cofinova DÃ©veloppement 6,9/4/13,25,5.7,2013,0,0
237710,tt3004544,0.194328,0,0,Pete's Christmas,Zachary Gordon|Molly Parker|Bailee Madison|Bruce Dern|Rick Roberts,,Nisha Ganatra,,woman director,"An overlooked middle child finds himself in the unexpected spotlight when he realizes his family's terrible Christmas day keeps repeating. As the only one experiencing the day over and over, he decides to use his unique gift to give the holidays a makeover and his family a Christmas they will never forget.",86,Fantasy|Family,Hallmark Entertainment,11/16/13,11,4.8,2013,0,0
278334,tt3663040,0.19301,0,0,Heatstroke,Stephen Dorff|Svetlana Metkina|Maisie Williams|Peter Stormare|Andrew Roux,,Evelyn Purcell,,woman director,"On a family trip in the African desert, a research scientist unintentionally travels off course and is brutally murdered by an arms dealer. His girlfriend is put to the ultimate survival test as she attempts to evade the killers and protect his teenage daughter.",92,Thriller,Bold Films,12/19/13,21,5.3,2013,0,0
211065,tt2191888,0.187127,0,0,Proxy,Alexia Rasmussen|Kristina Klebe|Alexa Havins|Joe Swanberg|Brittany Wagner,http://www.proxythemovie.com/,Zack Parker,,death of a child|mugging,"While walking home from her latest OB appointment, a very pregnant Esther Woodhouse is brutally attacked and disfigured by a hooded assailant. This horrible event seems to be a blessing in disguise when Esther finds consolation in a support group. Her life of sadness and solitude is opened up to friendship, understanding, and even acceptance. However, friendship and understanding can be very dangerous things when accepted by the wrong people.",122,Drama|Horror|Thriller,FSC Productions|Along The Tracks,9/19/13,19,6.1,2013,0,0
167179,tt2577150,0.182805,1800000,0,DrogÃ³wka,BartÅ‚omiej Topa|Arkadiusz Jakubik|Julia Kijowska|Eryk Lubos|Robert Wabich,http://www.facebook.com/drogowka,Wojciech Smarzowski,The ride is just starting,adultery|politics|police|mafia|interrogation,"Seven policemen, seven deadly sins, a murder case, secrets and the filth of everyday police work: Traffic Department transports the viewer into the darkest Warsaw streets.",118,Drama|Crime,Canal+Polska|Agora Entertainment|Film It,1/31/13,10,6.8,2013,1684860.03493276,0
200462,tt2415464,0.182166,135000,0,Hansel & Gretel,Dee Wallace|Stephanie Greco|Brent Lydic|Jasper Cole|Sara Fletcher,,Anthony C. Ferrante,A Classic Tale... Horrifyingly Real,meat pie|cannibalism|modern times,"In this modern retelling of the classic horror tale, teen siblings are enslaved by a psychotic recluse within her gruesome house of horrors in the woods.",90,Horror,The Asylum,1/7/13,74,4.8,2013,126364.502619957,0
239459,tt3088036,0.17972,0,0,No Half Measures: Creating the Final Season of Breaking Bad,Michael Bowen|Betsy Brandt|Sam Catlin|Bryan Cranston|Vince Gilligan,http://www.amctv.com/shows/breaking-bad,Stuart Richardson,,,A documentary about the making of season five of the acclaimed AMC series Breaking Bad.,120,Documentary,Sony Pictures Home Entertainment,11/26/13,29,8,2013,0,0
256742,tt3398788,0.065195,0,0,Hotel Inferno,Michael Howe|Rayner Bourton|Jessica Carroll,http://www.necrostorm.com,Giulio De Santi,The First and Only splatter movie in,gore|splatter,"The contract killer Frank Zimosa has just been hired for a ridiculously lucrative mission by the rich and powerful Jorge Mistrandia. The objective: to kill a couple of people hiding in one of his European hotels. What would look like one of the simplest jobs Frank has ever had is just about to turn into a living nightmare. He will soon realize he's nothing more than prey for Mistrandia and his army of crazy henchmen that have hiding in the hotel along with an ancient and unstoppable Horror. In their hotels you can only rent rooms....in Hell! See everything through the eyes of the Anti-Hero Frank Zimosa and boost your mind with an overdose of: nonstop violence, adrenaline, and pure fear, surrounded in a mysterious, deep and twisted story. You won't just watch it, you will experience it.",80,Crime|Horror|Action|Thriller,Necrostorm,12/26/13,13,6,2013,0,0
170752,tt2201251,0.327935,4000000,0,The Hot Flashes,Brooke Shields|Daryl Hannah|Virginia Madsen|Camryn Manheim|Wanda Sykes,http://www.hotflashesthemovie.com/,Susan Seidelman,Everyone thought their glory days were over. Everyone thought wrong.,sport|basketball|middle aged woman|woman director,"An unlikely basketball team of unappreciated middle-aged Texas women, all former high school champs, challenge the current high school girlsâ€™ state champs to raise money for breast cancer prevention. Sparks fly as the women go to comic extremes to prove themselves on and off the court, become a national media sensation, and gain a new lease on life.",99,Comedy,,7/12/13,13,4.3,2013,3744133.41096169,0
146227,tt2167202,0.367908,18000000,10501938,Getaway,Ethan Hawke|Selena Gomez|Jon Voight|Paul Freeman|Bruce Payne,http://www.getawaymovie.com/,Courtney Solomon,Get in. Get out. Getaway.,,"Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",90,Action|Crime,Dark Castle Entertainment|Signature Pictures|After Dark Films|Silver Reel|Saints LA,8/29/13,174,5,2013,16848600.3493276,9830164.23641207
210913,tt2299206,0.175029,0,0,Blutgletscher,Gerhard Liebmann|Edita MalovÄiÄ‡|Hille Beseler|Peter Knaack|Felix RÃ¶mer,,Marvin Kren,Terror has Evolved!,research station|glacier|impalement|scientist|mutant animal,"At a climate research station in the Alps, the scientists are stunned as the nearby melting glacier is leaking a red liquid. It quickly turns to be very special juice â€” with unexpected genetic effects on the local wildlife.",98,Horror,Allegro-Film|Filmfonds Wien|ORF Film/Fernseh-Abkommen,9/27/13,11,5.4,2013,0,0
222911,tt2513092,0.173264,0,0,The Monkey's Paw,C.J. Thomason|Stephen Lang|Michelle Pierce|Corbin Bleu|Daniel Hugh Kelly,,Brett Simmons,One Wish. A Thousand Regrets.,,"After Jake Tilton is given a mystical ""monkey's paw"" talisman that grants its possessor three wishes, he finds his world turned upside down after his first two wishes result in his malevolent coworker, Tony Cobb, being resurrected from the dead. When Cobb pressures Jake into using the final wish to reunite Cobb with his son, his intimidation quickly escalates into relentless murder - forcing Jake to outwit his psychotic friend and save his remaining loved ones.",88,Horror|Thriller,Jay-X Entertainment|TMP Films,10/8/13,16,3.8,2013,0,0
190754,tt2717558,0.171647,1052753,466088,On the Job,Piolo Pascual|Gerald Anderson|Angel Aquino|Shaina Magdayao|Michael De Mesa,,Erik Matti,,corruption|police brutality|politics|philippines|philippine army,"On The Job is about the ambitions and passions of four men trying to make a living, for themselves and their families. It shows the parallels between two prison inmates who are contract killers, and the two agents of the law investigating the murders. As they get caught in a web of machination of corrupt government officials, their jobs lead them on a head-on collision against each other with their loved ones as collateral damage.",120,Action|Crime,ABS-CBN Film Productions|Star Cinema Productions|XYZ Films|Reality Entertainment,5/23/13,23,5.9,2013,985411.92019754,436273.913312079
214597,tt2486630,0.170939,8000000,0,Fright Night 2: New Blood,Will Payne|Sean Power|Sacha Parkinson|Chris Waller|Jaime Murray,,Eduardo RodrÃ­guez,New Blood,female nudity|vampire|remake|gore|blood,"By day Gerri Dandridge is a sexy professor, but by night she transforms into a real-life vampire with an unquenchable thirst for human blood. So when a group of high school students travel abroad to study in Romania, they find themselves ensnared in her chilling web of lust and terror. Charlie and â€œEvilâ€ Ed must stop Gerri from drinking and bathing in the blood of a â€œnew moon virgin,â€ which just so happens to be Charlieâ€™s ex-girlfriend, Amy.",99,Horror|Comedy,Gaeta / Rosenzweig Films,8/31/13,46,4.4,2013,7488266.82192339,0
173301,tt2505938,0.114529,0,135039,Good Olâ€™ Freda,Freda Kelly|George Harrison|John Lennon|Paul McCartney|Ringo Starr,http://www.goodolfreda.com/,Ryan White,The first independent film to have successfully licensed original Beatles recordings.,musical|secretary|the beatles|rock band,"The story of Freda Kelly, a shy Liverpudlian teenager asked to work for a young local band hoping to make it big: The Beatles. Their loyal secretary from beginning to end, Freda tells her tales for the first time in 50 years.",86,Documentary|History,,9/6/13,16,6.5,2013,0,126401.007920714
240629,tt3311384,0.169539,0,0,The Class of '92,David Beckham|Paul Scholes|Ryan Giggs|Phil Neville|Gary Neville,,Benjamin Turner|Gabe Turner,The Players Who Inspired A Generation,,"A documentary about the rise of six youth team players at Manchester United. From 1992 to 1999, the year of the Treble. Nicky Butt, Paul Scholes, the Neville brothers, Ryan Giggs and David Beckham give their insight to breaking into the first team and the emotions of playing at one of the biggest clubs in the world.",98,Documentary,,12/1/13,24,6.6,2013,0,0
246449,tt2475846,0.039128,0,0,Against the Wild,Natasha Henstridge|CJ Adams|Erin Pitt|Ted Whittall|Rainbow Francks,,Richard Boddington,Two kids and their Alaskan Malamute must survive in the wilderness after a plane crash.,plane wreck,"The action-packed feature film tells the dramatic tale of two siblings and their Alaskan Malamute, who must make an emergency landing when their small plane has engine problems. They find themselves in a beautiful but potentially dangerous natural environment that they must overcome together.",90,Adventure|Family,Against the Wild Films,12/29/13,12,5.2,2013,0,0
164558,tt2515086,0.168549,10000000,0,One Direction: This Is Us,Harry Styles|Niall Horan|Zayn Malik|Louis Tomlinson|Liam Payne,http://www.1dthisisus-movie.com/feature/mosaic/,Morgan Spurlock,A motion picture event.,concert,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",92,Documentary|Music,Columbia Pictures|Sony Pictures,8/28/13,137,8,2013,9360333.52740424,0
284019,tt2283584,0.16821,0,0,Phineas and Ferb: Mission Marvel,Vincent Martella|Thomas Brodie-Sangster|Ashley Tisdale|Dan Povenmire|Dee Bradley Baker,http://disneyxd.disney.com/phineas-and-ferb/mission-marvel,,Avengers need Phineas and Ferb to Assemble.,marvel comic|superhero,"When Dr. Doofenshmirtz's latest invention causes the Marvel heroes to lose their powers, they team up with Phineas and Ferb to save the world from Doofenshmirtz and the Marvel villains.",44,Action|Adventure|Science Fiction,Disney Television Animation,8/16/13,13,5.9,2013,0,0
226437,tt3092552,0.165783,996519,0,Chce siÄ™ Å¼yÄ‡,Dawid Ogrodnik|Arkadiusz Jakubik|Kamil Tkacz|Dorota Kolak|Anna Nehrebecka,http://www.tramway.pl/,Maciej Pieprzyca,,cerebral palsy,"Mateusz is an intelligent, romantic young man tragically trapped inside his own body, suffering from severe cerebral palsy that makes speech and controlled movement nearly impossible. Born into a loving family, Mateuszâ€™s protected world is shattered when circumstances place him in an institution where he is misunderstood and mistreated. Featuring an astonishing, virtuoso lead performance, Life Feels Good beautifully recounts the true story of one manâ€™s extraordinary efforts to endure in the face of impossible odds.",107,Drama,MFA Filmdistribution|Polski Instytut Sztuki Filmowej|Silesia Film (coprodukcja)|Agencja Filmowa Telewizji Polskiej (coprodukcja),10/11/13,13,7.3,2013,932775.020639535,0
241287,tt3384034,0.107333,0,0,Tropico,Lana Del Rey|Shaun Ross,,Anthony Mandler,,,"""Tropico"" is a short film by Lana Del Rey. It's based on the classic biblical story. The film includes scenes with Jesus, Marilyn Monroe and Elvis Presley. Lana plays Eve and Shaun Ross plays Adam.",27,Music|Drama|Fantasy|Romance,,12/5/13,24,8.4,2013,0,0
184846,tt2222206,0.085656,0,0,Dear Mr. Watterson,Seth Green|Berkeley Breathed|Stephan Pastis|Bill Amend|Jef Mallett,http://www.dearmrwatterson.com/,Joel Allen Schroeder,An Exploration of Calvin & Hobbes,,"20 years after Calvin and Hobbes stopped appearing in daily newspapers, filmmaker Joel Allen Schroeder has set out to explore the reasons behind the comic strip's loyal and devoted following.",89,Documentary,,11/15/13,13,5.7,2013,0,0
257874,tt2991296,0.162886,89,0,Beneath,Brent Briscoe|Kurt Caceres|Eric Etebari|Jeff Fahey|Joey Kern,,Ben Ketai,,underground|mine|trapped,"A crew of coal miners becomes trapped 600 feet below ground after a disastrous collapse.  As the air grows more toxic and time runs out, they slowly descend into madness and begin to turn on one another.  Inspired by true events.",89,Horror,Revolver Picture Company|Elevative Entertainment,10/8/13,31,4.8,2013,83.3069683938978,0
157409,tt2332579,0.35145,0,0,Crystal Fairy & the Magical Cactus,Michael Cera|Gaby Hoffmann|Juan AndrÃ©s Silva|JosÃ© Miguel Silva|AgustÃ­n Silva,,SebastiÃ¡n Silva,,,"Jamie is a boorish, insensitive American twentysomething traveling in Chile, who somehow manages to create chaos at every turn. He and his friends are planning on taking a road trip north to experience a legendary shamanistic hallucinogen called the San Pedro cactus. In a fit of drunkenness at a wild party, Jamie invites an eccentric womanâ€”a radical spirit named Crystal Fairyâ€”to come along.",98,Comedy|Adventure,FÃ¡bula|Diroriro,7/12/13,39,5.9,2013,0,0
192210,tt1922679,0.282226,3000000,0,Open Road,Camilla Belle|Andy GarcÃ­a|Colin Egglesfield|Juliette Lewis|Christiane Torloni,,MÃ¡rcio Garcia,,drug dealer|police|killer|dealer|drugs,"Angie, a young Brazilian artist, abandons her old life and embarks on a journey around the country. Running from her past, and searching for her foundation in life, Angie finds not only herself but love in its many forms.",85,Action|Drama|Thriller,Society Entertainment|BB Film Productions|Marcio Garcia Producoes,4/12/13,11,5.9,2013,2808100.05822127,0
161782,tt2381962,0.109305,0,0,Hansel & Gretel: Warriors of Witchcraft,Booboo Stewart|Fivel Stewart|Vanessa Angel|Cherie Currie|Niclas Gillis,,David DeCoteau,Something evil this way comes,witchcraft|recruiting|hansel and gretel|new school,"Jonah and Ella Mazer are typical teenagers, but strange and frightening things are happening at their new school. They learn that all of their classmates are descendants of witches -- and the two are destined to die.",83,Thriller|Horror,Rapid Heart Pictures,1/22/13,12,2.8,2013,0,0
216769,tt2545440,0.147641,0,0,Swindle,Jennette McCurdy|Noah Crawford|Noah Munck|Ariana Grande|Ciara Bravo,http://www.nick.com/shows/swindle/,Jonathan Judge,,,"Based on Gordon Korman's book 'Swindle,' this movie is about a boy named Griffin who finds a valuable multi-million dollar baseball card. After accidentally selling the card for a million dollar loss, he enlists the help of his best friend Ben and his colleagues to regain the baseball card.",90,Adventure|Comedy,Nickelodeon Productions,8/23/13,29,6.6,2013,0,0
191562,tt2436516,0.147188,0,0,Go Goa Gone,Saif Ali Khan|Anand Tiwari|Vir Das|Pooja Gupta,,Krishna D.K.|Raj Nidimoru,,hindi|zombies island|zombies|zombie survival,"A rave party off the coast of Goa, goes horrifyingly and hilariously wrong when the island is overrun with zombies.",0,Comedy|Horror,Eros International,5/10/13,16,5.3,2013,0,0
131689,tt1986994,0.060833,800000,0,The Wicked,Devon Werkheiser|Nicole Forester|Justin Deeley|Caitlin Carmichael|Cassie Keller,https://www.facebook.com/thewickedmovie,Peter Winther,The Wicked Will Get You...,witch|supernatural|teenager,"A Group of teenagers test the legend of an immortal witch and get more than they bargained for. It's almost Halloween and six young people, spooked but not undaunted by the folklore surrounding an old haunted house, make their way to the abode of the legendary Wicked, perhaps hoping to provoke the malevolent witch, but clearly not prepared for what they've certainly unleashed.",105,Fantasy|Horror|Thriller,A. C. I. Films,3/20/13,21,4.2,2013,748826.682192339,0
123107,tt1865393,0.139136999999999,0,0,Hellbenders,"Clancy Brown|Clifton Collins, Jr.|Andre Royo|Robyn Rikoon|Macon Blair",,J.T. Petty,,,"An exorcism comedy which follows the Order of Hellbound Saints (Brooklyn Parish), a highly secretive and profoundly blasphemous men of God, as they battle demonic forces too terrible to be cast out by traditional Vatican-approved methods.",87,Horror|Comedy|Thriller,Off Hollywood Pictures|Ambush Entertainment|Circle of Confusion,10/18/13,11,5.7,2013,0,0
224003,tt2333508,0.138832999999999,0,0,Dragonfyre,Rusty Joiner|Wesley John|Isaac C. Singleton Jr.|Maclain Nelson|Clare Niederpruem,,Kohl Glass,,,"A battle-weary ex-Special Forces Operative buys a ranch in remote American West to flee from the world, and encounters a strange series of trespassers, including a beautiful elf princess and a Native American mystic and Orcs. When the Orcs invade his property, John must give up his isolation to become a hero, before the Orcs unleash their dragon god on our world.",97,Action|Adventure|Fantasy,Arrowstorm Entertainment,9/25/13,17,3.9,2013,0,0
234567,tt2980764,0.135765,0,0,Get a Horse!,Walt Disney|Marcellite Garner|Billy Bletcher|Will Ryan|Russi Taylor,,Lauren MacMullan,,mickey mouse|disney short|minnie mouse|woman director,"Mickey, Minnie, Horace Horsecollar, and Clarabelle Cow go on a musical wagon ride until Peg-Leg Pete tries to run them off the road.",6,Animation|Family,Walt Disney Animation Studios,11/27/13,52,7.8,2013,0,0
159154,tt1824254,0.407065,0,602042,We Steal Secrets: The Story of WikiLeaks,Julian Assange|Chelsea Manning|Heather Brooke|Alex Gibney|Robert Manne,,Alex Gibney,,,"Julian Assange. Bradley Manning. Collateral murder. Cablegate. WikiLeaks. These people and terms have exploded into public consciousness by fundamentally changing the way democratic societies deal with privacy, secrecy, and the right to information, perhaps for generations to come. We Steal Secrets: The Story of WikiLeaks is an extensive examination of all things related to WikiLeaks and the larger global debate over access to information.",127,Documentary,Universal Pictures|Universal Pictures International (UPI)|Jigsaw|Global Produce,5/24/13,37,6,2013,0,563531.39175055
177271,tt2465238,0.134512,0,0,Lego Batman: The Movie - DC Super Heroes Unite,Clancy Brown|Rob Paulsen|Brian Bloom|Laura Bailey|Troy Baker,http://www.dccomics.com/movies/lego-batman-the-movie-dc-super-heroes-unite-2013,Jon Burton,Fighting Crime Brick by Brick,superhero|toys|animation|robin|super powers,"Joker teams up with Lex Luthor to destroy the world one brick at a time. It's up to Batman, Superman and the rest of the Justice League to stop them.",71,Animation|Adventure|Family,DC Comics|LEGO|The Lego Group|Warner Premiere Digital|Traveller's Tales,5/20/13,52,6.2,2013,0,0
159151,tt2492916,0.134363,0,0,Muscle Shoals,Gregg Allman|Bono|Clarence Carter|Jimmy Cliff|Aretha Franklin,,Greg 'Freddy' Camalier,The incredible true story of a small town with a big sound.,rolling stones|recording studio|blues music|session musicians|allman brothers,"In a tiny Alabama town with the curious name of Muscle Shoals, something miraculous sprang from the mud of the Tennessee River. A group of unassuming, yet incredibly talented, locals came together and spawned some of the greatest music of all time: â€œMustang Sally,â€ â€œI Never Loved a Man,â€ â€œWild Horses,â€ and many more. During the most incendiary periods of racial hostility, white folks and black folks came together to create music that would last for generations and gave birth to the incomparable â€œMuscle Shoals sound.â€",111,Documentary|History|Music,,9/27/13,18,6.9,2013,0,0
214096,tt1885299,0.131561999999999,0,0,Lucky Them,Toni Collette|Thomas Haden Church|Oliver Platt|Ryan Eggold|Nina Arianda,,Megan Griffiths,,woman director,"More interested in partying and flirting with young musicians than work, veteran rock journalist Ellie Klug has one last chance to prove her value to her magazineâ€™s editor: a no-stone-unturned search to discover what really happened to long lost rock god, Matt Smith, who also happens to be her ex-boyfriend.  Teaming up with an eccentric amateur documentary filmmaker, Ellie hits the road in search of answers.",96,Drama,,9/6/13,11,5,2013,0,0
165864,tt2081194,0.129819,4500000,0,Hansel and Gretel Get Baked,Molly C. Quinn|Michael Welch|Lara Flynn Boyle|Cary Elwes|Lochlyn Munro,https://www.facebook.com/HanselGretelGetBaked,Duane Journey,,witch|marijuana|succubus|power company|cannibalism,"An intense new marijuana strain named â€œBlack Forestâ€ is taking Los Angeles by storm, and Gretelâ€™s stoner boyfriend canâ€™t get enough. But when the old woman growing the popular drug (Lara Flynn Boyle) turns out to be an evil witch, cooking and eating her wasted patrons for their youth, Gretel and her brother Hansel must save him from a gruesome death â€” or face the last high of their lives.",86,Horror|Comedy,Tribeca Productions,2/19/13,48,4.9,2013,4212150.08733191,0
197393,tt2973408,0.139882,0,0,David Bowie: Five Years,David Bowie|Tony Visconti|Nile Rodgers|Brian Eno|Robert Fripp,http://www.bbc.co.uk/programmes/b0214tj1,Francis Whately,An intimate portrait of five key years in David Bowieâ€™s career.,,"Featuring a wealth of previously unseen archive, this film looks at how Bowie continually evolved: from Ziggy Stardust to the Soul Star of Young Americans, to the â€˜Thin White Dukeâ€™. It explores his regeneration in Berlin with the critically acclaimed album Heroes, his triumph with Scary Monsters and his global success with Letâ€™s Dance.  With interviews with all his closest collaborators, David Bowie - Five Years presents a unique account of why Bowie has become an â€˜icon of our timesâ€™.  Produced and directed by Francis Whately",90,Music|Documentary,,5/25/13,12,7.1,2013,0,0
137968,tt1714833,0.1162,11000000,0,Drift,Sam Worthington|Xavier Samuel|Lesley-Ann Brandt|Sean Keenan|Robyn Malcolm,,Morgan O'Neill|Ben Nott,Two Brothers. One Dream. No Rules.,surfing|sport,"In the 70s two brothers battle killer waves, conservative society and ruthless bikers to kick-start the modern surf industry.",113,Drama,World Wide Productions,7/23/13,45,5.6,2013,10296366.8801446,0
159211,tt2378191,0.115346,0,0,The Haunting of Helena,Harriet MacMasters-Green|Sabrina Jolie Perez|Jarreth J. Merz|Matt Patresi|Matt Patresi,,Christian Bisceglia|Ascanio Malgarini,She's coming for her.,,"After a divorce, Sophia moves to the south of Italy with her daughter, Helena. Their new home, an apartment within an austere building of the fascist age, is a chance for them to start a new life. But inside an old storage room hides a mysterious closet and a buried secret. After the loss of Helenaâ€™s first baby tooth, a chilling obsession begins and an apparition haunts her sleep...",87,Horror|Thriller,Rai Cinema|One More Pictures,1/14/13,17,4.5,2013,0,0
245597,tt3694790,0.039995,0,0,ìºì¹˜ë¯¸,Kim Ah-joong|Joo Won|Ju Jin-mo|Baek Do-bin|Bae Seong-Woo,,HyeonJong Lee,,,"""Catch Me"" is about Lee Ho-tae (Joo Won) who meets the first love of his dreams, Yoon Jin-sook (Kim Ah-joong) for the first time in ten years but is shocked to find out she's a hit-and-runner.",115,Comedy|Romance,Lotte Entertainment,12/18/13,13,6.6,2013,0,0
184155,tt2182001,0.110783,7720000,0,Legenda No. 17,Danila Kozlovskiy|Oleg Menshikov|Vladimir Menshov|Roman Madyanov|Svetlana Ivanova,,Nikolay Lebedev,,biography|sport|hockey,"Biopic of Russian ice hockey legend Valeri Kharlamov from early childhood, rising to the pinnacle of the sport and his untimely death",134,Drama,Three T Productions|Studio Trite|VGTRK|Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK),4/17/13,18,6.8,2013,7226177.48315607,0
156713,tt1650393,0.106489,0,0,C.O.G.,Jonathan Groff|Troian Bellisario|Corey Stoll|Dale Dickey|Dean Stockwell,,Kyle Patrick Alvarez,,,"A cocky young man travels to Oregon to work on an apple farm. Out of his element, he finds his lifestyle and notions being picked apart by everyone who crosses his path.",92,Comedy|Drama,,9/20/13,29,5.2,2013,0,0
273404,tt2048770,0.154121,0,0,I'll Follow You Down,Gillian Anderson|Haley Joel Osment|Rufus Sewell|Victor Garber|Kiara Glasco,https://www.facebook.com/pages/Ill-Follow-You-Down/222501401232131,Richie Mehta,,,"After the disappearance of a young scientist on a business trip, his son and wife struggle to cope, only to make a bizarre discovery years later - one that may bring him home.",93,Science Fiction|Drama|Mystery,Telefilm Canada|Ontario Media Development Corporation (OMDC)|Harold Greenberg Fund|Resolute Films and Entertainment,7/28/13,31,5.8,2013,0,0
217787,tt1757831,0.097506,3600000,0,Paranormal Whacktivity,Aneliese Roettger|Chanel Ryan|Melinda Y. Cohen|Stephanie Danielson|Brie Doffing,http://www.paranormalwhacktivity.com/,Roger Roth,,sex|parody|couple|bump in the night,"A sexy and hilarious spoof about a couple who have just moved into a new home to consummate their relationship, but find peril around every corner due to an evil presence that haunts them whenever they attempt to be intimate.",89,Comedy|Horror,,7/24/13,11,3.8,2013,3369720.06986552,0
259761,tt3605002,0.039953,0,0,Lights Out,Lotta Losten,https://vimeo.com/82920243,David F. Sandberg,You shouldn't go to sleep tonight,,"A woman prepares for bed, but realizes that something may be lurking in the shadows.",3,Horror,,12/1/13,28,7.1,2013,0,0
201132,tt2361700,0.086723,1000000,0,Antarctica: A Year on Ice,Genevieve Bachman|William Brotman|Michael Christiansen|Tom Hamann|George Lampman,http://www.frozensouth.com/,Anthony Powell,Step Outside The Box,biography|antarctica,"Filling the giant screen with stunning time-lapse vistas of Antarctica, and detailing year-round life at McMurdo and Scott Base, Anthony Powellâ€™s documentary is a potent hymn to the icy continent and the heavens above.",92,Drama|Adventure|Documentary,Antzworks,9/5/13,16,7.1,2013,936033.352740424,0
244001,tt3210258,0.0626299999999999,0,0,Bo Burnham: what.,Bo Burnham,,Christopher Storer|Bo Burnham,,,"Left brain and right brain duke it out and then belt out a tune in comedian Bo Burnham's quick and clever one-man show. As intelligent as he is lanky, Burnham cynically pokes at pop entertainment while offering unadulterated showmanship of his own.",60,Comedy,,12/18/13,28,7.7,2013,0,0
159002,tt2355540,0.07905,0,0,Cutie and the Boxer,Noriko Shinohara|Ushio Shinohara,http://www.cutieandtheboxer.com/,Zachary Heinzerling,,,"This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband's assistant, Noriko finds an identity of her own.",81,Documentary,,8/16/13,20,7.3,2013,0,0
222724,tt2396421,0.141918,0,0,Crystal Lake Memories: The Complete History of Friday the 13th,Corey Feldman,http://crystallakememories.net/,Daniel Farrands,,jason voorhees,"Taking inspiration from Peter M. Bracke's definitive book of the same name, this epic 7-hour documentary (by the same team behind Never Sleep Again: The Elm Street Legacy) dives into the making of all 12 Friday the 13th films, with all-new interviews from cast and crew.",400,Documentary,Hutson Ranch Media,9/13/13,10,6.9,2013,0,0
